,0,0,0
1381,2254697.523,2357803.518,2141221.089
1382,2262878.688,2370750.328,2151665.915
1383,2267676.089,2373480.726,2151948.352
1384,2237707.331,2351264.895,2131164.199
1385,2242421.209,2347381.044,2125593.122
1386,2239681.253,2345706.792,2125200.742
1387,2252078.99,2344634.955,2132748.623
1388,2261093.296,2363461.247,2149614.762
1389,2288871.381,2397032.954,2175755.526
1390,2301614.759,2413189.918,2191249.443
1391,2306260.73,2420617.888,2200116.851
1392,2322958.568,2442472.572,2213505.593
1393,2331599.887,2448603.144,2217521.427
1394,2342069.816,2478690.345,2230664.478
1395,2345417.051,2475257.986,2223602.979
1396,2323491.526,2405555.108,2181192.706
1397,2326319.2,2412960.456,2179708.146
1398,2328352.999,2397861.586,2171054.045
1399,2311979.052,2370477.969,2148519.21
1400,2313736.991,2390890.17,2167611.101
1401,2331970.638,2421662.084,2198377.501
1402,2328222.003,2421050.843,2200853.984
1403,2339356.71,2434825.213,2215009.176
1404,2322914.267,2418157.243,2204240.166
1405,2298482.309,2388328.238,2192373.505
1406,2312036.446,2390809.252,2206262.267
1407,2289065.588,2370871.687,2187444.306
1408,2258398.952,2353409.458,2164672.457
1409,2292037.833,2387574.735,2193263.465
1410,2274166.266,2355178.678,2168465.819
1411,2245514.48,2330672.046,2149894.159
1412,2290859.882,2362510.632,2176511.658
1413,2298322.14,2360458.269,2174080.12
1414,2310518.509,2372758.59,2184390.781
1415,2311567.887,2379472.75,2196373.824
1416,2288492.411,2361047.207,2178199.35
1417,2231483.222,2324336.983,2142991.396
1418,2197254.044,2251323.649,2077321.539
1419,2043908.342,2065436.779,1896056.682
1420,2099725.571,2162310.866,1982315.725
1421,2102633.478,2155908.194,1977564.085
1422,2175437.984,2236675.57,2050033.002
1423,2190053.853,2239934.11,2054539.844
1424,2179783.739,2226325.174,2042589.076
1425,2117625.161,2161391.877,1982544.323
1426,2121824.294,2179201.149,1997226.105
1427,2158098.642,2207026.149,2026755.446
1428,2118612.361,2162860.745,1984713.23
1429,2174045.013,2210054.554,2030313.583
1430,2188029.104,2221104.335,2042529.372
1431,2173600.412,2212203.35,2034283.164
1432,2179826.625,2230967.039,2047049.881
1433,2195975.594,2254617.004,2060062.524
1434,2209008.663,2265366.035,2072971.469
1435,2224184.957,2271327.061,2083193.429
1436,2239896.681,2285361.956,2105019.398
1437,2208051.768,2249321.87,2075419.959
1438,2217372.078,2253768.443,2078289.316
1439,2192258.763,2221371.078,2052893.127
1440,2203457.874,2239761.971,2067279.996
1441,2195395.883,2236656.748,2058160.852
1442,2251732.195,2250011.131,2065524.445
1443,2203888.412,2196903.109,2012082.571
1444,2161403.743,2167862.334,1994503.321
1445,2171672.271,2178705.578,2016669.055
1446,2191618.044,2174586.27,2016836.018
1447,2219500.73,2209267.3,2044230.372
1448,2279931.014,2265624.78,2101699.287
1449,2285010.248,2261405.009,2097253.142
1450,2282217.469,2256967.408,2091411.926
1451,2293733.052,2249925.074,2093021.922
1452,2310707.982,2274991.779,2114736.873
1453,2320375.73,2276901.512,2119803.553
1454,2336233.644,2275403.01,2128278.501
1455,2316420.894,2268280.331,2122062.815
1456,2345719.633,2281546.695,2118005.894
1457,2370306.806,2305814.251,2142370.66
1458,2377122.872,2308669.286,2147234.742
1459,2376648.108,2317196.489,2152561.185
1460,2365313.639,2318814.298,2143856.026
1461,2379822.067,2312821.094,2134176.138
1462,2408421.053,2403767.404,2226898.1
1463,2409973.424,2406145.934,2234632.122
1464,2400218.487,2430251.99,2260612.566
1465,2415119.793,2456523.401,2273085.285
1466,2420138.483,2455918.244,2275679.269
1467,2414816.533,2439112.329,2256586.717
1468,2420319.589,2448066.476,2258554.059
1469,2427509.039,2470920.891,2270641.969
1470,2425974.768,2475051.222,2273330.114
1471,2415206.004,2453057.128,2257215.589
1472,2413506.522,2439697.247,2247745.458
1473,2398056.802,2432876.562,2238450.627
1474,2378915.654,2403945.655,2225470.92
1475,2382602.511,2403862.726,2228548.8
1476,2379987.03,2388904.611,2211039.784
1477,2308584.235,2361520.253,2181100.442
1478,2284804.066,2348642.34,2179698.056
1479,2326764.148,2359295.412,2189934.388
1480,2330919.679,2379770.808,2205029.04
1481,2401237.185,2379548.881,2196515.823
1482,2407938.184,2379692.569,2195320.018
1483,2398976.511,2347887.541,2178509.302
1484,2380080.754,2354702.076,2178881.655
1485,2398944.171,2386876.627,2205588.939
1486,2395865.766,2385596.081,2209123.705
1487,2390864.635,2392150.469,2212165.633
1488,2402663.906,2405422.474,2227974.113
1489,2414705.379,2408992.522,2245968.151
1490,2390275.01,2372165.49,2213640.578
1491,2399850.144,2386938.941,2223552.632
1492,2407743.636,2404369.498,2235570.45
1493,2392851.997,2390942.869,2223072.284
1494,2377045.343,2373556.669,2212402.764
1495,2363688.943,2376603.392,2215101.015
1496,2317544.679,2341901.564,2188369.947
1497,2294634.25,2317214.385,2174973.939
1498,2322423.511,2344240.179,2208148.228
1499,2329811.81,2330812.296,2203864.216
1500,2341246.541,2343682.347,2220946.473
1501,2313468.379,2301717.946,2181344.841
1502,2298540.32,2291558.46,2173951.895
1503,2309732.636,2305596.329,2185743.905
1504,2336549.776,2323661.174,2205354.581
1505,2326724.739,2326638.882,2209275.739
1506,2314835.902,2309916.762,2196348.893
1507,2346735.437,2335153.374,2223801.091
1508,2349674.249,2335901.653,2224944.386
1509,2323974.669,2303399.885,2197282.621
1510,2254950.81,2251066.338,2141977.952
1511,2277754.183,2271567.273,2165909.781
1512,2244257.22,2227158.034,2128941.554
1513,2195480.826,2188012.02,2089224.611
1514,2179505.359,2178931.835,2078383.592
1515,2159160.422,2164827.064,2058769.933
1516,2188669.073,2186348.404,2079983.503
1517,2172289.068,2173736.308,2070270.603
1518,2139678.463,2167175.02,2061619.044
1519,2082485.438,2130281.495,2026108.026
1520,2105239.487,2139290.201,2035753.473
1521,2056933.574,2117155.635,2018127.873
1522,2082893.25,2132844.851,2035748.627
1523,2115934.763,2175081.727,2065427.792
1524,2110039.016,2173379.051,2064497.487
1525,2097458.197,2161626.674,2055043.298
1526,2067457.429,2127889.619,2039277.333
1527,2030924.103,2102586.834,2020898.813
1528,2053404.874,2150402.538,2071184.035
1529,2067095.888,2151574.077,2078685.378
1530,2029964.937,2126657.172,2050297.757
1531,2009270.704,2107460.794,2023201.992
1532,2026116.939,2098147.746,2017692.232
1533,1941857.699,2076646.116,1993922.055
1534,1840634.122,2035264.734,1945420.12
1535,1856102.406,2049834.737,1959965.385
1536,1926543.98,2081660.47,1991074.594
1537,1921267.559,2049071.996,1969503.868
1538,1950764.94,2060899.417,1985839.76
1539,1974393.112,2093190.59,2017328.482
1540,2026141.29,2124570.642,2057230.552
1541,2039527.601,2128730.719,2067188.698
1542,2014831.692,2103636.705,2044618.871
1543,2050752.742,2125086.197,2073675.155
1544,2044349.3,2117679.47,2063450.789
1545,2013818.928,2093610.757,2036029.201
1546,2128412.601,2123581.166,2063616.204
1547,2144077.214,2141704.944,2080785.831
1548,2123646.94,2118159.655,2055180.935
1549,2137739.213,2135954.454,2070117.459
1550,2160246.11,2155705.918,2088506.005
1551,2161896.27,2155054.91,2084907.164
1552,2179253.213,2161473.071,2085712.435
1553,2152272.151,2142571.453,2068413.067
1554,2153929.202,2137999.572,2068234.625
1555,2165046.018,2149181.119,2084478.986
1556,2173199.928,2150759.607,2083927.703
1557,2192705.879,2174203.022,2110276.995
1558,2202380.925,2182343.784,2120935.72
1559,2201553.254,2183397.999,2115829.072
1560,2209824.435,2186389.24,2122403.392
1561,2225384.031,2192351.318,2128311.687
1562,2237407.945,2197771.165,2135362.248
1563,2237304.134,2204901.133,2135497.899
1564,2245378.7,2221252.456,2152808.971
1565,2230292.353,2228190.112,2161975.515
1566,2215470.126,2213705.5,2151952.7
1567,2220327.497,2208976.855,2147425.864
1568,2218289.211,2216780.967,2155323.299
1569,2267512.478,2256258.901,2188628.626
1570,2265951.619,2246919.596,2179386.355
1571,2269346.575,2241938.759,2175745.418
1572,2292839.478,2278355.286,2198757.606
1573,2270561.911,2287796.285,2198630.861
1574,2285776.937,2318734.839,2218930.087
1575,2286437.655,2326859.067,2224306.165
1576,2284564.511,2321027.242,2221087.663
1577,2278332.28,2314805.44,2214332.818
1578,2251233.765,2301801.571,2199711.578
1579,2295068.159,2334834.637,2231895.946
1580,2314739.252,2346607.523,2242027.714
1581,2304345.983,2341745.849,2238177.267
1582,2303524.708,2323846.349,2235621.336
1583,2309286.866,2332641.334,2254190.901
1584,2309350.406,2334678.291,2261130.973
1585,2318523.756,2330708.465,2258950.396
1586,2300747.708,2284599.845,2198482.397
1587,2296297.21,2279414.453,2196184.772
1588,2299617.943,2274018.844,2194322.507
1589,2265896.823,2210345.972,2159191.51
1590,2260129.044,2190865.923,2139983.449
1591,2228782.28,2160926.867,2112193.208
1592,2245054.36,2164521.191,2122012.319
1593,2236045.677,2198592.248,2139897.694
1594,2211585.704,2197429.389,2133890.509
1595,2200683.729,2185974.056,2132500.814
1596,2186940.895,2177124.851,2124225.184
1597,2213926.068,2194028.507,2141193.492
1598,2227528.283,2193020.051,2146086.147
1599,2233856.079,2192049.375,2148745.787
1600,2215875.303,2170208.376,2130623.928
1601,2225921.321,2174935.322,2133910.945
1602,2235270.697,2184699.691,2136928.141
1603,2240013.859,2188115.749,2136105.375
1604,2245610.277,2191358.361,2134254.302
1605,2313389.413,2183801.083,2130649.391
1606,2320044.634,2210353.182,2154557.167
1607,2330426.845,2219532.007,2154216.614
1608,2355568.528,2238883.172,2174615.366
1609,2378109.81,2269231.15,2207291.118
1610,2394011.439,2276864.721,2207854.595
1611,2390324.798,2285114.952,2217031.86
1612,2391080.096,2288089.335,2224151.059
1613,2376429.137,2291103.886,2228466.998
1614,2374421.938,2273911.643,2219855.534
1615,2370280.221,2273071.213,2218198.701
1616,2386174.761,2292059.264,2232235.365
1617,2383920.655,2294653.745,2236754.297
1618,2388279.307,2293875.412,2237891.883
1619,2385741.064,2298653.645,2239957.68
1620,2371943.383,2292613.159,2232820.668
1621,2367432.316,2262252.755,2200098.675
1622,2350815.029,2254428.905,2191386.727
1623,2361379.56,2259332.828,2193993.746
1624,2337426.148,2244663.735,2186035.619
1625,2334969.577,2233961.695,2182454.499
1626,2351771.412,2235793.771,2189874.349
1627,2348770.615,2244934.286,2198365.65
1628,2345727.228,2252897.403,2205806.656
1629,2351836.922,2249264.687,2208877.428
1630,2291131.147,2207471.789,2164459.381
1631,2230317.845,2171236.917,2124432.263
1632,2251877.53,2193727.75,2148085.515
1633,2293783.755,2234154.947,2189110.311
1634,2316260.822,2254755.661,2209296.407
1635,2336755.188,2274353.08,2227937.591
1636,2312623.872,2272644.782,2223647.67
1637,2306210.182,2271459.541,2224283.296
1638,2323643.389,2285978.804,2235392.364
1639,2353558.752,2300998.111,2250327.482
1640,2382966.467,2320384.74,2270271.543
1641,2393127.387,2325532.397,2276474.768
1642,2397109.52,2333098.298,2287057.949
1643,2403243.197,2350858.723,2302187.38
1644,2404700.388,2363899.441,2308933.613
1645,2406861.576,2366194.593,2310473.469
1646,2404581.64,2361593.119,2302837.888
1647,2424087.751,2393524.451,2354194.105
1648,2427496.934,2387165.828,2347966.57
1649,2421534.734,2382450.737,2350815.689
1650,2423162.478,2375784.455,2348849.365
1651,2419576.42,2376936.279,2353266.862
1652,2433061.922,2420926.887,2365940.389
1653,2433921.77,2415242.859,2358851.011
1654,2429365.617,2425018.46,2368927.78
1655,2430149.686,2445734.234,2383034.363
1656,2410292.513,2423640.789,2368557.63
1657,2403197.732,2397792.879,2350995.894
1658,2412807.492,2397866.179,2353242.625
1659,2423451.373,2415366.599,2369423.745
1660,2430368.688,2411008.648,2365151.474
1661,2434228.105,2422467.889,2374408.569
1662,2422320.881,2417925.515,2367983.485
1663,2428135.041,2424431.748,2374999.333
1664,2428338.28,2411330.839,2363506.346
1665,2406743.051,2423204.443,2373838.622
1666,2402189.923,2418874.335,2360165.477
1667,2367529.1,2413326.066,2356568.583
1668,2366776.893,2423918.115,2363376.524
1669,2373055.429,2415565,2357763.037
1670,2379677.299,2413315.29,2359426.886
1671,2397697.358,2423513.746,2371468.346
1672,2401823.872,2416460.153,2364781.326
1673,2412629.574,2406475.533,2357033.166
1674,2425729.628,2405403.521,2356627.656
1675,2427284.212,2408414.541,2361366.393
1676,2420294.698,2398446.703,2351776.33
1677,2411457.989,2388584.994,2339770.525
1678,2357432.553,2388137.761,2338207.361
1679,2372059.479,2399107.984,2348625.687
1680,2366940.94,2404410.385,2348934.527
1681,2365751.13,2402975.499,2346934.111
1682,2348091.309,2387237.006,2336658.2
1683,2330717.435,2356379.27,2309995.714
1684,2317493.188,2349785.389,2301392.516
1685,2319298.608,2372280.961,2309602.208
1686,2330932.019,2391630.731,2316204.363
1687,2342064.033,2417932.666,2330765.879
1688,2339899.692,2428916.799,2345795.54
1689,2333516.767,2420571.441,2344497.699
1690,2330704.481,2406605.521,2334830.487
1691,2332681.717,2417824.31,2348656.31
1692,2369682.418,2436995.148,2368151.58
1693,2321319.447,2423908.604,2360093.086
1694,2287759.355,2398025.476,2332167.035
1695,2290406.236,2402663.275,2339867.711
1696,2306811.79,2421786.905,2357351.555
1697,2306969.745,2406068.439,2344178.744
1698,2309515.976,2403989.417,2344029.106
1699,2293155.082,2397516.74,2334777.688
1700,2307562.718,2408078.896,2339402.222
1701,2264970.241,2412570.12,2345777.842
1702,2302966.581,2410356.399,2339998.783
1703,2298547.562,2416090.473,2344777.681
1704,2357681.046,2432530.465,2358596.868
1705,2326513.004,2425195.308,2339575.362
1706,2302580.755,2413826.147,2319742.796
1707,2274240.412,2396085.382,2306379.631
1708,2310175.565,2411868.982,2322945.838
1709,2315461.097,2401168.203,2311767.618
1710,2319281.951,2414254.625,2337718.327
1711,2315745.321,2396366.63,2333662.545
1712,2299519.32,2397667.719,2328038.658
1713,2300869.33,2413232.875,2361609.572
1714,2330713.361,2420153.929,2371488.989
1715,2330447.871,2428568.623,2380328.445
1716,2331238.277,2407693.577,2368694.276
1717,2336180.618,2414389.042,2368367.513
1718,2329305.982,2394407.864,2349813.837
1719,2323456.678,2378743.691,2340466.162
1720,2321334.513,2344000.234,2313506.726
1721,2301893.126,2324655.482,2299585.827
1722,2283654.199,2299492.994,2280194.106
1723,2272544.188,2281229.136,2263116.566
1724,2314142.113,2302533.609,2295105.175
1725,2324047.772,2309150.157,2303538.279
1726,2329971.91,2364751.798,2339439.749
1727,2321665.435,2375739.328,2350612.064
1728,2311079.503,2347939.718,2331208.238
1729,2301161.687,2323538.225,2320573.188
1730,2305323.657,2331478.87,2334522.344
1731,2309543.428,2339844.859,2339617.027
1732,2284655.902,2352686.953,2345848.139
1733,2350250.326,2352538.415,2347669.397
1734,2328128.273,2355801.909,2346505.286
1735,2312612.042,2363577.951,2355453.498
1736,2280818.317,2338147.193,2335793.517
1737,2282227.264,2357278.013,2348093.752
1738,2278431.661,2364504.167,2351901.523
1739,2269870.447,2364747.636,2364586.142
1740,2266051.577,2371992.869,2369152.179
1741,2224837.132,2344885.218,2344649.392
1742,2184742.35,2328711.049,2330784.572
1743,2219351.884,2335857.016,2340310.447
1744,2224120.645,2340663.522,2341047.447
1745,2233418.072,2329580.754,2338668.392
1746,2252493.843,2340190.829,2352326.061
1747,2256718.263,2379777.052,2378142.363
1748,2250196.515,2405538.851,2400890.929
1749,2280538.892,2438527.112,2434128.073
1750,2292906.479,2453330.928,2445269.475
1751,2283858.585,2448001.439,2438179.542
1752,2267433.798,2445433.71,2436933.557
1753,2266127.244,2457713.913,2450403.908
1754,2267029.585,2460836.909,2453666.106
1755,2269861.037,2457859.319,2448983.099
1756,2257580.505,2441325.994,2441255.151
1757,2260942.265,2442679.333,2439207.137
1758,2273633.397,2459422.166,2455968.361
1759,2260851.786,2451798.256,2444000.72
1760,2254897.253,2447162.307,2438123.272
1761,2245143.828,2438518.415,2427660.176
1762,2263963.345,2443025.781,2432642.533
1763,2293931.258,2459169.816,2442470.708
1764,2312154.191,2466536.928,2447856.331
1765,2320862.633,2479690.878,2457094.475
1766,2334024.571,2492095.206,2464472.511
1767,2334519.348,2490977.94,2462999.735
1768,2344606.237,2479500.452,2454458.759
1769,2330322.081,2458512.12,2437924.742
1770,2340337.395,2464322.524,2441551.486
1771,2332158.574,2447647.827,2424285.57
1772,2346134.608,2455706.284,2426547.551
1773,2343878.01,2445093.173,2421322.381
1774,2346414.749,2450290.8,2424639.872
1775,2353343.339,2445964.17,2422440.432
1776,2360180.391,2432737.849,2422328.134
1777,2389608.203,2451154.387,2439399.417
1778,2392540.103,2460546.356,2447618.225
1779,2395321.522,2474102.486,2470759.344
1780,2385958.151,2463127.551,2462560.768
1781,2399085.774,2461501.806,2454586.435
1782,2412902.514,2515742.978,2473396.396
1783,2426577.486,2507612.355,2459448.562
1784,2453116.552,2528492.205,2478037.033
1785,2448984.813,2538020.011,2483062.307
1786,2464358.522,2551220.631,2490640.064
1787,2467538.184,2554437.045,2490912.914
1788,2488474.538,2564601.746,2502211.348
1789,2493203.768,2572347.189,2508525.329
1790,2498584.468,2588418.995,2524093.6
1791,2507445.283,2593853.184,2527633.386
1792,2538929.909,2621349.216,2549429.474
1793,2551715.082,2638083.651,2571254.78
1794,2549261.211,2640574.655,2564162.628
1795,2572356.846,2646979.351,2571298.883
1796,2576717.053,2640270.34,2563074.643
1797,2590083.584,2655369.324,2577837.582
1798,2574068.02,2658457.295,2582952.931
1799,2580751.155,2667969.342,2589343.919
1800,2575539.615,2659762.268,2581522.11
1801,2614144.556,2684393.912,2602740.797
1802,2616506.042,2696766.625,2609343.276
1803,2600049.565,2688684.947,2600602.184
1804,2593665.625,2683396.049,2598208.719
1805,2610663.1,2678210.688,2596777.063
1806,2606600.368,2677216.792,2596410.086
1807,2597919.149,2669819.584,2595924.69
1808,2612582.658,2685646.71,2608485.227
1809,2608525.277,2681433.785,2605106.674
1810,2605568.266,2681514.01,2598476.975
1811,2616670.32,2697312.125,2613292.766
1812,2623746.592,2702493.404,2616150.683
1813,2621651.946,2704351.035,2620833.315
1814,2620980.296,2706970.091,2620139.658
1815,2605880.658,2708312.167,2616872.818
1816,2581416.597,2698195.866,2607346.34
1817,2592157.523,2708672.565,2616515.326
1818,2590197.223,2700193.798,2611335.496
1819,2573196.831,2686361.657,2597799.092
1820,2593667.739,2709836.045,2613624.459
1821,2600475.322,2727872.715,2623005.76
1822,2602924.273,2733444.852,2631434.345
1823,2603237.283,2731254.208,2631429.985
1824,2596535.91,2727206.669,2627075.566
1825,2595053.103,2731959.321,2627330.372
1826,2624650.256,2741488.075,2637158.673
1827,2621782.228,2731424.082,2628196.322
1828,2610761.293,2726961.668,2624784.598
1829,2608204.322,2721896.148,2621383.264
1830,2591496.703,2700189.734,2603978.125
1831,2586779.061,2698081.531,2603067.502
1832,2586196.081,2702111.304,2605781.705
1833,2585000.926,2698632.038,2603419.598
1834,2590335.994,2696660.985,2606098.356
1835,2589174.191,2691751.493,2604133.04
1836,2595275.997,2697339.549,2608208.206
1837,2595736.342,2702246.24,2617914.677
1838,2611862.393,2731007.694,2650715.512
1839,2624639.644,2740944.931,2662587.61
1840,2625492.396,2742466.634,2667124.923
1841,2644983.27,2739264.073,2667357.094
1842,2644361.997,2741905.595,2672259.823
1843,2664233.521,2765791.166,2691072.968
1844,2666413.927,2761811.074,2686390.392
1845,2664948.287,2750964.79,2679827.368
1846,2668053.922,2754176.958,2679789.54
1847,2667889.137,2760808.649,2681073.945
1848,2686336.774,2791154.529,2696186.162
1849,2694479.126,2814093.231,2707054.252
1850,2681902.323,2793436.953,2693952.381
1851,2678587.807,2787078.856,2681107.617
1852,2696537.342,2803563.887,2685566.976
1853,2727545.729,2803553.827,2685565.163
1854,2724247.582,2794567.195,2684518.946
1855,2693496.195,2759350.96,2659763.802
1856,2619962.509,2749569.369,2632814.885
1857,2644703.937,2761301.072,2643140.575
1858,2639187.009,2766225.715,2650598.277
1859,2653204.256,2769857.952,2658796.69
1860,2652327.989,2763789.663,2656714.591
1861,2677786.502,2770919.058,2669385.93
1862,2677015.239,2779072.023,2679864.969
1863,2680112.877,2780840.866,2682902.992
1864,2675074.521,2787044.87,2690047.558
1865,2670790.7,2788152.558,2690981.082
1866,2685474.397,2806766.159,2713439.328
1867,2693825.022,2807840.354,2726495.308
1868,2691881.736,2809246.619,2725462.112
1869,2690566.485,2806316.006,2722740.922
1870,2688765.804,2796803.787,2714150.963
1871,2634159.1,2761369.102,2681071.265
1872,2578774.577,2721947.522,2652170.94
1873,2618749.113,2741059.893,2675648.848
1874,2612134.602,2733931.315,2672618.826
1875,2580677.034,2715526.507,2656196.073
1876,2587672.182,2722075.792,2661840.182
1877,2612638.704,2748289.421,2688701.64
1878,2622741.678,2762901.166,2697500.688
1879,2617526.942,2770050.736,2702880.442
1880,2638969.196,2784543.384,2714751.151
1881,2642851.227,2786697.463,2719202.265
1882,2660481.965,2796038.415,2730056.867
1883,2639217.528,2764579,2697604.181
1884,2630054.016,2755739.28,2688549.452
1885,2607184.632,2737885.411,2670196.84
1886,2618895.267,2746364.471,2677463.199
1887,2607161.915,2744955.345,2674449.247
1888,2607282.663,2741742.033,2671912.239
1889,2599566.284,2722520.508,2655222.777
1890,2614722.309,2729459.802,2666534.782
1891,2624465.176,2745828.939,2680619.177
1892,2627516.724,2749598.242,2686293.318
1893,2655211.608,2761823.433,2702883.383
1894,2662496.83,2773214.821,2713691.679
1895,2667264.464,2798722.301,2738844.549
1896,2673366.155,2810648.438,2750104.673
1897,2656802.109,2804727.05,2744029.457
1898,2676724.667,2829557.212,2770914.968
1899,2691568.529,2832710.495,2775473.075
1900,2688017.017,2821065.95,2770375.023
1901,2679800.543,2824746.277,2766015.268
1902,2698165.985,2839269.432,2778518.045
1903,2702186.304,2837222.599,2775264.153
1904,2683488.358,2805458.458,2748832.138
1905,2678138.285,2799098.761,2742014.706
1906,2681279.138,2804051.841,2749363.692
1907,2694245.542,2796934.7,2744903.572
1908,2700860.209,2849308.628,2753508.982
1909,2700142.822,2852830.502,2764040.319
1910,2716374.019,2873001.862,2784846.933
1911,2716161.574,2872082.462,2780059.304
1912,2719647.159,2885788.908,2783421.527
1913,2711983.606,2884592.365,2779435.522
1914,2680640.585,2860360.526,2761237.673
1915,2669372.713,2862545.187,2765174.613
1916,2710757.133,2886174.17,2792489.022
1917,2730772.977,2903434.694,2803155.367
1918,2749563.997,2906707.751,2809104.39
1919,2723114.795,2881170.195,2784936.864
1920,2687410.981,2853695.03,2755716.777
1921,2681448.104,2832078.632,2739704.451
1922,2722909.19,2868772.662,2771495.44
1923,2731579.687,2882751.3,2782206.368
1924,2743625.625,2881111.658,2777975.824
1925,2763815.658,2891351.173,2791584.88
1926,2753004.808,2901472.548,2795721.033
1927,2745624.384,2900412.243,2791357.701
1928,2773248.024,2920095.698,2812827.746
1929,2794110.117,2945160.208,2841305.535
1930,2807428.425,2952823.846,2845842.818
1931,2796882.303,2931602.723,2826107.374
1932,2793126.342,2930410.22,2828093.343
1933,2804826.534,2929139.321,2831871.014
1934,2796980.831,2920014.628,2827437.934
1935,2820262.246,2937022.153,2845249.666
1936,2827260.243,2969591.037,2871343.285
1937,2806891.389,2956138.222,2868157.434
1938,2792395.263,2962526.746,2872697.535
1939,2797124.492,2967810.719,2874137.384
1940,2806232.227,2969377.02,2883556.232
1941,2810136.488,2970941.865,2882039.097
1942,2792153.559,2959576.063,2877010.551
1943,2788566.854,2945058.161,2869189.142
1944,2790351.237,2915591.654,2848639.592
1945,2774096.427,2896922.173,2834495.611
1946,2777659.499,2904009.399,2833950.579
1947,2776026.707,2913807.808,2839396.042
1948,2767569.294,2913022.837,2839784.686
1949,2770794.457,2915366.528,2848693.204
1950,2792773.216,2931566.759,2866220.725
1951,2806371.124,2943233.313,2873287.727
1952,2804276.579,2933263.742,2865346.949
1953,2810889.491,2950404.004,2886185.43
1954,2825798.381,2959783.039,2895914.323
1955,2835059.982,2971646.6,2905401.43
1956,2829376.878,2983769.496,2913508.574
1957,2818217.265,2982980.943,2910394.036
1958,2831677.241,2992701.058,2922183.383
1959,2843027.292,2999002.775,2931012.087
1960,2851308.13,3008266.258,2935462.994
1961,2844571.013,3012060.967,2939575.267
1962,2847698.556,3014319.861,2945444.055
1963,2838202.18,2985223.371,2933137.269
1964,2875173.335,3002988.297,2957578.234
1965,2891122.51,3014660.153,2973688.861
1966,2881122.845,3005692.142,2964013.33
1967,2889468.594,2996450.914,2955842.863
1968,2905254.545,3000658.985,2961881.822
1969,2930374.818,3067604.215,3059755.85
1970,2927798.258,3084033.285,3047900.998
1971,2946540.907,3086063.766,3042726.013
1972,2971279.394,3097466.132,3051806.407
1973,2964919.422,3092978.402,3054050.852
1974,2980178.783,3144741.904,3080583.114
1975,2984646.33,3150967.43,3088914.265
1976,3000137.229,3158517.674,3091493.113
1977,3010428.962,3159782.979,3088109.841
1978,2994936.213,3144231.42,3070021.766
1979,3000826.096,3144896.572,3069840.463
1980,3021755.194,3148362.51,3076254.498
1981,3020347.994,3139248.54,3071705.515
1982,3015221.554,3110284.358,3053498.94
1983,3075376.73,3125231.226,3073072.673
1984,3080489.38,3114039.447,3059759.135
1985,3091765.603,3109334.889,3055707.168
1986,3117785.563,3139507.171,3085517.195
1987,3094209.635,3150233.421,3089529.14
1988,3099365.35,3157126.388,3088214.738
1989,3098224.83,3156375.046,3097448.825
1990,3104514.65,3163196.618,3117509.908
1991,3076620.032,3147330.435,3113462.927
1992,3068405.403,3152531.481,3117430.468
1993,3061915.984,3150805.578,3115335.496
1994,3056288.737,3149450.846,3101571.033
1995,3014418.17,3119123.738,3070144.657
1996,3028433.139,3105429.091,3067576.494
1997,3054795.08,3107347.251,3066295.748
1998,3070436.574,3126673.047,3097054.737
1999,3079905.315,3153926.024,3125267.527
2000,3090571.202,3186695.427,3155383.863
2001,3102516.929,3196610.063,3163348.544
2002,3106551.184,3190045.618,3155171.819
2003,3109974.824,3214647.49,3178283.475
2004,3143858.721,3250252.847,3211159.211
2005,3124090.753,3227221.119,3185827.77
2006,3109051.345,3213042.614,3172855.181
2007,3113223.68,3208467.97,3170912.795
2008,3092519.805,3198167.473,3157003.613
2009,3067658.184,3161194.365,3139249.564
2010,3075641.67,3168770.833,3149611.615
2011,3081970.264,3178417.442,3156584.991
2012,3075925.266,3167800.289,3151561.277
2013,3094585.271,3176349.674,3158217.26
2014,3133695.693,3201889.139,3176316.155
2015,3158868.798,3213311.618,3198093.74
2016,3186294.031,3230392.562,3218278.955
2017,3196271.481,3230479.763,3218487.112
2018,3201641.392,3225883.591,3218379.421
2019,3203529.527,3216163.776,3208159.505
2020,3212142.824,3228858.241,3213771.592
2021,3238622.124,3254175.944,3247595.346
2022,3248316.229,3269258.674,3261408.676
2023,3253026.047,3276447.798,3272088.871
2024,3282604.846,3293017.676,3288156.137
2025,3295621.38,3286474.265,3284708.01
2026,3292073.607,3280972.339,3289681.161
2027,3321716.152,3295101.34,3314097.491
2028,3323647.087,3279875.915,3319351.492
2029,3307538.441,3267937.161,3316569.516
2030,3317281.417,3294591.544,3351099.307
2031,3332648.522,3314195.994,3389211.456
2032,3298132.081,3246976.107,3323005.384
2033,3296998.639,3249670.044,3333613.965
2034,3285188.462,3241318.62,3327555.138
2035,3245469.961,3187885.999,3275808.544
2036,3166741.331,3094702.839,3180901.376
2037,3091610.717,3048990.331,3117404.154
2038,3195173.611,3102550.97,3185973.231
2039,3110119.727,3023140.097,3094301.015
2040,3055271.512,2966266.726,3046733.649
2041,3148907.54,3057994.054,3135444.95
2042,3150073.563,3086846.678,3152484.803
2043,3189567.302,3116247.642,3183433.314
2044,3314829.425,3192020.642,3261562.597
2045,3356418.907,3241908.896,3306271.074
2046,3355287.984,3234067.796,3293799.545
